Timestamp,Estimated AQI,PM2.5,PM10,CO,NO,NO2,O3,SO2,NH3
2024-07-20 19:00:00,56.96,47.58,56.96,2429.96,25.48,86.37,0,9.18,39.01
2024-07-20 20:00:00,61.22,51.55,61.22,2723.69,26.15,95.96,0,10.01,40.53
2024-07-20 21:00:00,62.28,52.27,62.28,3017.43,23.69,100.08,0,8.46,33.44
2024-07-20 22:00:00,60.47,50.34,60.47,2883.91,14.98,89.11,0.01,5.25,20.77
2024-07-20 23:00:00,55.8,45.84,55.8,2349.85,7.38,67.86,0.07,3.7,15.45
2024-07-21 00:00:00,50.59,41.13,50.59,1815.8,3.63,47.3,0.61,3.28,12.79
2024-07-21 01:00:00,46.01,37.23,46.01,1441.96,2.26,34.62,3,3.4,11.4
2024-07-21 02:00:00,45.4,37.05,45.4,1548.77,9.72,35.64,7.78,4.41,11.02
2024-07-21 03:00:00,48.52,40.58,48.52,1895.9,16.76,47.98,28.25,6.62,11.4
2024-07-21 04:00:00,57.64,50.54,57.64,1094.82,2.6,21.42,120.16,12.99,10.77
2024-07-21 05:00:00,69.75,62.54,69.75,1001.36,1.4,13.71,160.22,13.83,12.29
2024-07-21 06:00:00,79.78,72.69,79.78,947.95,0.79,9.34,188.83,15.74,12.79
2024-07-21 07:00:00,61.78,54.07,61.78,674.25,0.41,4.67,165.94,11.32,8.49
2024-07-21 08:00:00,49.86,41.98,49.86,594.14,0.4,4.46,154.5,8.58,6.97
2024-07-21 09:00:00,45.45,37.67,45.45,587.46,0.44,5.4,154.5,8.94,6.59
2024-07-21 10:00:00,41.73,34.02,41.73,580.79,0.44,6,154.5,8.7,6.46
2024-07-21 11:00:00,38.83,31.04,38.83,574.11,0.46,6.94,150.2,8.46,6.33
2024-07-21 12:00:00,36.24,28.3,36.24,587.46,0.49,9,141.62,8.46,6.21
2024-07-21 13:00:00,38.91,30.69,38.91,1321.79,3.19,56.21,81.54,8.58,9.88
2024-07-21 14:00:00,45.59,36.66,45.59,2269.74,9.5,109.67,13.05,9.42,17.23
2024-07-21 15:00:00,52.13,42.27,52.13,2883.91,26.38,120.64,0.03,11.21,26.35
2024-07-21 16:00:00,59.22,48.34,59.22,3417.97,35.76,137.09,0,13.95,34.45
2024-07-21 17:00:00,64.35,52.66,64.35,3524.78,38,131.61,0,13.95,38
2024-07-21 18:00:00,65.81,53.7,65.81,3097.53,38,105.56,0,11.21,36.48
2024-07-21 19:00:00,62.41,50.48,62.41,2349.85,29.06,76.77,0,7.27,30.65
2024-07-21 20:00:00,62.48,50.66,62.48,2216.34,24.14,68.55,0,6.2,27.11
2024-07-21 21:00:00,66.54,54.73,66.54,2590.18,19.22,79.51,0,6.32,24.32
2024-07-21 22:00:00,66.1,54.64,66.1,2590.18,9.39,80.2,0.14,6.14,21.03
2024-07-21 23:00:00,60.55,49.8,60.55,2002.72,1.65,58.95,3.35,5.78,18.49
2024-07-22 00:00:00,55.53,45.53,55.53,1415.25,0.1,36.67,13.77,5.42,17.48
2024-07-22 01:00:00,51.98,43.56,51.98,1001.36,0.02,21.76,28.25,5.78,14.69
2024-07-22 02:00:00,56.07,49.93,56.07,1081.47,0.55,28.1,30.04,6.44,11.15
2024-07-22 03:00:00,60.34,56.54,60.34,1321.79,1.33,39.07,41.84,8.23,7.85
2024-07-22 04:00:00,56.34,53.82,56.34,1068.12,0.82,24.33,92.98,10.49,5.89
2024-07-22 05:00:00,52.46,49.47,52.46,988.01,1.26,18.85,115.87,12.64,6.02
2024-07-22 06:00:00,49.96,46.51,49.96,934.6,1.31,14.74,143.05,15.97,6.27
2024-07-22 07:00:00,48.01,44.35,48.01,841.14,0.95,10.45,175.95,19.55,5.95
2024-07-22 08:00:00,48.25,44.96,48.25,807.76,0.78,9.6,194.55,21.7,5.83
2024-07-22 09:00:00,51.49,48.55,51.49,807.76,0.73,9.51,214.58,22.41,6.02
2024-07-22 10:00:00,50.41,46.9,50.41,734.33,0.64,7.97,194.55,15.26,6.14
2024-07-22 11:00:00,50.05,45.56,50.05,720.98,0.76,9.94,185.97,13.35,6.27
2024-07-22 12:00:00,49.37,43.98,49.37,767.71,0.95,15.25,174.52,14.42,6.52
2024-07-22 13:00:00,53.4,47.1,53.4,1708.98,4.47,75.4,97.27,13.47,10.39
2024-07-22 14:00:00,60.96,53.56,60.96,2883.91,14.31,131.61,12.52,12.16,16.09
2024-07-22 15:00:00,67.68,59.14,67.68,3524.78,38.44,130.24,0.02,11.8,20.77
2024-07-22 16:00:00,77.15,67.46,77.15,4325.87,51.86,152.17,0,13.95,24.57
2024-07-22 17:00:00,88.69,77.98,88.69,5126.95,50.96,183.7,0,16.45,27.11
2024-07-22 18:00:00,103.96,92.55,103.96,5554.2,46.49,197.41,0,17.4,28.37
2024-07-22 19:00:00,116.37,104.88,116.37,5500.79,38.44,194.67,0,16.21,27.36
2024-07-22 20:00:00,116.89,105.86,116.89,4592.9,19.45,163.14,0.02,13.47,27.11
2024-07-22 21:00:00,101.35,91.04,101.35,2937.32,2.46,101.45,5.72,10.85,26.35
2024-07-22 22:00:00,68.64,60.96,68.64,1321.79,0,27.08,60.8,9.42,14.95
2024-07-22 23:00:00,51.87,47.07,51.87,841.14,0,9.51,77.25,6.14,8.11
2024-07-23 00:00:00,44.77,41.95,44.77,720.98,0,6.51,85.83,5.13,5.07
2024-07-24 01:00:00,34.53,31.06,34.53,988.01,0.01,17.14,50.07,6.38,5.19
2024-07-24 02:00:00,33.31,29.62,33.31,1201.63,1.36,32.9,36.84,5.72,6.21
2024-07-24 03:00:00,36.35,32.18,36.35,1789.09,13.52,52.78,31.11,7.45,8.11
2024-07-24 04:00:00,36.04,32.87,36.04,1295.09,5.53,37.36,104.43,19.31,6.33
2024-07-24 05:00:00,41.69,38.8,41.69,1108.17,3.13,27.08,164.51,26.7,5.64
2024-07-24 06:00:00,51.69,48.86,51.69,1001.36,1.56,18.34,231.74,29.8,5.32
2024-07-24 07:00:00,49.6,46.96,49.6,794.41,0.66,8.14,223.16,17.88,4.43
2024-07-24 08:00:00,46.34,43.49,46.34,734.33,0.54,6.25,203.13,12.04,4.56
2024-07-24 09:00:00,45.78,42.66,45.78,734.33,0.57,6.68,197.41,11.32,4.94
2024-07-24 10:00:00,44.52,41.2,44.52,727.65,0.59,7.11,188.83,10.25,5.26
2024-07-24 11:00:00,43.33,39.82,43.33,741,0.66,8.74,181.67,10.73,5.57
2024-07-24 12:00:00,42.37,38.65,42.37,774.38,0.75,12.85,171.66,12.16,5.89
2024-07-24 13:00:00,48.25,43.83,48.25,1895.9,5.03,82.94,90.12,12.99,10.13
2024-07-24 14:00:00,59.46,53.69,59.46,3524.78,23.25,157.65,8.4,14.19,16.47
2024-07-24 15:00:00,70.48,63.05,70.48,4753.11,59.9,178.22,0.01,17.88,24.83
2024-07-24 16:00:00,84.05,74.99,84.05,5661.01,71.53,211.12,0,23.84,33.94
2024-07-24 17:00:00,103.12,92.96,103.12,5607.6,58.11,208.38,0,23.13,33.94
2024-07-24 18:00:00,111.28,100.76,111.28,5020.14,44.26,178.22,0,17.88,29.39
2024-07-24 19:00:00,99.09,89.16,99.09,3952.03,25.26,139.83,0.01,12.16,22.8
2024-07-24 20:00:00,76.13,67.62,76.13,2643.59,3.52,94.59,6.62,7.75,17.23
2024-07-24 21:00:00,63.13,56.85,63.13,1562.12,0,40.1,42.56,5.19,12.41
2024-07-24 22:00:00,52.73,48.99,52.73,988.01,0,14.57,72.96,4.83,8.36
2024-07-24 23:00:00,49.76,46.71,49.76,881.2,0,11.48,67.23,4.77,7.09
2024-07-25 00:00:00,49.14,46.16,49.14,894.55,0,13.02,60.8,5.19,7.35
2024-07-25 01:00:00,50.24,46.91,50.24,1014.71,0.01,20.05,52.21,5.78,8.49
2024-07-25 02:00:00,52.75,48.76,52.75,1388.55,2.18,40.78,35.41,6.97,9.25
2024-07-25 03:00:00,55.54,51.12,55.54,1949.31,13.75,57.58,35.76,8.94,10.01
2024-07-25 04:00:00,51.05,47.64,51.05,1508.71,6.71,42.16,100.14,17.4,8.23
2024-07-25 05:00:00,54.76,51.53,54.76,1388.55,4.08,33.24,158.79,21.7,8.36
2024-07-25 06:00:00,66.15,62.78,66.15,1361.85,2.1,24.68,240.33,25.27,8.74
2024-07-25 07:00:00,58.13,54.99,58.13,867.84,0.73,9.25,228.88,23.84,5.45
2024-07-25 08:00:00,50.24,46.74,50.24,707.63,0.59,6.6,203.13,16.93,4.75
2024-07-25 09:00:00,48.6,44.9,48.6,680.92,0.6,6.94,200.27,14.9,4.81
2024-07-25 10:00:00,48.8,44.89,48.8,667.57,0.61,7.54,197.41,13.23,5.13
2024-07-25 11:00:00,50.43,46.25,50.43,687.6,0.71,9.85,191.69,13.23,5.64
2024-07-25 12:00:00,50.96,46.51,50.96,741,0.81,14.74,180.24,13.95,6.14
2024-07-25 13:00:00,56.46,51.33,56.46,1708.98,4.25,78.14,95.84,13.83,9.88
2024-07-25 14:00:00,66.54,60.15,66.54,3150.94,17.43,146.69,10.19,14.78,16.21
2024-07-25 15:00:00,77.34,69.43,77.34,4272.46,47.83,164.51,0.01,18.36,24.57
2024-07-25 16:00:00,87.19,77.75,87.19,5020.14,52.75,180.96,0,20.98,32.93
2024-07-25 17:00:00,88.52,78.26,88.52,4592.9,36.66,161.77,0,16.69,33.44
2024-07-25 18:00:00,82.2,72.35,82.2,3524.78,21.01,124.75,0.04,11.21,28.88
2024-07-25 19:00:00,70.6,63.17,70.6,2136.23,1.19,80.2,13.59,6.62,21.53
2024-07-25 20:00:00,66.29,60.62,66.29,1335.14,0,39.07,43.27,4.47,16.97
2024-07-25 21:00:00,65.96,61.34,65.96,961.3,0,19.02,67.23,3.87,14.06
2024-07-25 22:00:00,65.74,61.87,65.74,827.79,0,12,80.11,4.47,11.27
2024-07-25 23:00:00,65.2,61.82,65.2,814.44,0,10.88,81.54,5.84,8.87
2024-07-26 00:00:00,65.78,62.71,65.78,847.82,0,12.68,80.11,7.99,7.79
2024-07-26 01:00:00,69.5,66.35,69.5,961.3,0,18.68,76.53,9.18,7.98
2024-07-26 02:00:00,76.04,72.25,76.04,1295.09,0.53,39.76,59.37,11.09,8.61
2024-07-26 03:00:00,79.37,75.17,79.37,1548.77,5.09,51.41,58.65,14.42,9.5
2024-07-26 04:00:00,78.17,74.07,78.17,1295.09,4.64,34.27,104.43,17.88,9.75
2024-07-26 05:00:00,83.03,78.86,83.03,1295.09,3.41,29.47,160.22,21.93,10.13
2024-07-26 06:00:00,95.52,91.32,95.52,1268.39,1.77,22.28,243.19,28.37,10.01
2024-07-26 07:00:00,80.6,74.64,80.6,834.47,0.7,9.34,231.74,23.13,6.97
2024-07-26 08:00:00,62.07,54.25,62.07,640.87,0.58,6.77,194.55,14.31,6.14
2024-07-26 09:00:00,54.96,46.87,54.96,594.14,0.59,6.68,178.81,11.56,6.14
2024-07-26 10:00:00,51.09,42.88,51.09,574.11,0.61,7.03,167.37,10.61,6.33
2024-07-26 11:00:00,50.88,42.6,50.88,600.81,0.71,8.74,160.22,11.44,6.65
2024-07-26 12:00:00,52.1,44.31,52.1,660.9,0.78,12,148.77,10.85,7.09
2024-07-26 13:00:00,57.35,50.47,57.35,921.25,0.87,26.39,123.02,9.06,8.49
2024-07-26 14:00:00,65.37,59.11,65.37,1201.63,0.18,38.73,97.27,8.34,10.64
2024-07-26 15:00:00,70.56,64.63,70.56,1255.04,0,38.04,85.83,8.34,12.16
2024-07-26 16:00:00,71.48,65.85,71.48,1188.28,0,32.22,85.12,7.45,13.43
2024-07-26 17:00:00,69.6,64.31,69.6,1108.17,0,27.76,85.83,6.2,14.06
2024-07-26 18:00:00,68.43,63.42,68.43,1108.17,0,27.76,82.97,5.54,14.57
2024-07-26 19:00:00,67.08,62.41,67.08,1054.76,0,25.02,84.4,5.01,14.06
2024-07-26 20:00:00,65.66,61.42,65.66,907.9,0,15.77,95.84,4.35,12.67
2024-07-26 21:00:00,64.61,60.82,64.61,767.71,0,8.57,108.72,3.99,10.64
2024-07-26 22:00:00,62.47,59.25,62.47,700.95,0,5.23,120.16,4.35,8.49
2024-07-26 23:00:00,59,56.44,59,674.25,0,4.16,124.45,4.95,6.71
2024-07-27 00:00:00,55.38,53.34,55.38,667.57,0,4.11,128.75,5.66,5.38
2024-07-27 01:00:00,53.78,51.77,53.78,687.6,0,5.27,130.18,6.02,5
2024-07-27 02:00:00,53.52,51.17,53.52,781.06,0.09,11.14,124.45,6.74,5.83
2024-07-27 03:00:00,55.05,52.4,55.05,961.3,1.06,20.56,118.73,7.87,6.97
2024-07-27 04:00:00,55.92,53.07,55.92,1028.06,1.9,20.73,135.9,8.46,7.66
2024-07-27 05:00:00,54.55,51.69,54.55,934.6,1.24,13.54,168.8,8.46,7.73
2024-07-27 06:00:00,51.8,49.36,51.8,841.14,0.7,8.31,188.83,8.58,7.73
2024-07-27 07:00:00,52.78,45.38,52.78,647.54,0.35,4.03,167.37,7.87,5.64
2024-07-27 08:00:00,54.56,42.55,54.56,587.46,0.33,4.16,151.63,7.51,5.07
2024-07-27 09:00:00,52.36,39.27,52.36,574.11,0.32,5.06,141.62,7.45,4.88
2024-07-27 10:00:00,48.72,35.93,48.72,574.11,0.32,5.74,134.47,7.27,4.88
2024-07-27 11:00:00,43.49,31.94,43.49,574.11,0.33,6.25,130.18,6.62,4.94
2024-07-27 12:00:00,35.81,26.85,35.81,614.17,0.32,7.71,125.89,5.6,5.07
2024-07-27 13:00:00,29.56,22.65,29.56,660.9,0.19,9.6,121.59,5.13,5.19
2024-07-27 14:00:00,25.94,20.28,25.94,687.6,0.02,9.6,121.59,5.07,5.32
2024-07-27 15:00:00,23.44,18.72,23.44,700.95,0,8.65,123.02,5.01,5.51
2024-07-27 16:00:00,21.14,17.44,21.14,714.3,0,8.31,121.59,4.47,6.02
2024-07-27 17:00:00,18.51,16.11,18.51,720.98,0,8.74,111.58,3.76,6.59
2024-07-27 18:00:00,16.7,14.95,16.7,727.65,0,9.25,104.43,3.31,6.59
2024-07-27 19:00:00,14.52,13.36,14.52,714.3,0,8.14,100.14,2.98,6.08
2024-07-27 20:00:00,12.17,11.43,12.17,680.92,0,5.83,100.14,3.04,5.32
2024-07-27 21:00:00,10.18,9.63,10.18,654.22,0,4.28,98.71,3.19,4.69
2024-07-27 22:00:00,9.01,8.52,9.01,647.54,0,3.94,94.41,3.93,4.12
2024-07-27 23:00:00,8.77,8.26,8.77,654.22,0,4.33,90.12,5.19,3.7
2024-07-28 00:00:00,8.83,8.3,8.83,667.57,0,5.44,86.55,7.09,3.39
2024-07-28 01:00:00,9.05,8.47,9.05,700.95,0,7.71,82.97,9.3,3.45
2024-07-28 02:00:00,9.68,8.94,9.68,827.79,0,14.91,71.53,9.66,3.7
2024-07-28 03:00:00,10.83,9.88,10.83,1081.47,0,28.79,51.5,8.58,3.96
2024-07-28 04:00:00,10.01,9.05,10.01,1161.58,0,32.56,43.27,6.85,3.83
2024-07-28 05:00:00,7.54,6.73,7.54,988.01,0,23.31,53.64,6.08,3.67
2024-07-28 06:00:00,5.95,5.31,5.95,834.47,0.01,15.25,65.09,6.44,3.51
2024-07-28 07:00:00,5.14,4.6,5.14,727.65,0.25,10.28,82.25,7.99,3.32
2024-07-28 08:00:00,5.12,4.59,5.12,707.63,0.23,10.11,91.55,9.3,3.42
2024-07-28 09:00:00,5.43,4.88,5.43,700.95,0.23,10.62,94.41,10.25,3.61
2024-07-28 10:00:00,5.87,5.28,5.87,687.6,0.28,10.54,97.27,10.61,3.67
2024-07-28 11:00:00,6.68,5.99,6.68,680.92,0.4,10.71,103,10.49,3.89
2024-07-28 12:00:00,7.07,6.31,7.07,694.27,0.49,12.17,103,9.89,4.24
2024-07-28 13:00:00,8.75,7.67,8.75,1028.06,0.94,32.22,75.1,8.23,6.33
2024-07-28 14:00:00,11.26,9.64,11.26,1468.66,0.36,56.21,37.19,6.68,9.12
2024-07-28 15:00:00,12.87,10.72,12.87,1695.63,0.19,65.12,16.99,5.9,10.77
2024-07-28 16:00:00,12.74,10.21,12.74,1615.52,0.42,58.95,11.44,4.77,10.89
2024-07-28 17:00:00,12.42,9.51,12.42,1428.6,0.66,50.04,8.94,3.81,10.26
2024-07-28 18:00:00,12.6,9.45,12.6,1321.79,1.29,45.93,5.9,3.49,9.37
2024-07-28 19:00:00,12,9.01,12,1214.98,0.94,41.81,6.44,3.22,8.49
2024-07-28 20:00:00,11.42,8.59,11.42,1054.76,0.22,34.62,11.44,3.22,7.92
2024-07-28 21:00:00,10.96,8.21,10.96,894.55,0.02,25.7,17.7,3.19,7.28
2024-07-28 22:00:00,9.95,7.47,9.95,741,0,18.16,24.68,3.16,6.46
2024-07-28 23:00:00,8.54,6.51,8.54,640.87,0,12.85,30.76,3.19,6.02
2024-07-29 00:00:00,7.48,5.82,7.48,594.14,0,11.14,32.19,3.31,6.08
2024-07-29 01:00:00,7.3,5.71,7.3,620.84,0,13.54,28.97,3.34,6.33
2024-07-29 02:00:00,8.93,7.09,8.93,827.79,0.21,26.39,17.17,3.93,6.78
2024-07-29 03:00:00,10.79,8.85,10.79,1081.47,1.47,40.78,9.12,5.6,6.84
2024-07-29 04:00:00,8.6,7.53,8.6,781.06,0.02,25.36,39.7,8.23,4.69
2024-07-29 05:00:00,7.78,7.02,7.78,620.84,0.02,16.62,45.78,7.57,3.83
2024-07-29 06:00:00,9.85,9.14,9.85,540.73,0.03,12.51,45.78,6.97,3.61
2024-07-29 07:00:00,13.72,13,13.72,527.38,0.03,11.31,48.64,6.79,3.48
2024-07-29 08:00:00,14.58,13.86,14.58,567.44,0.02,12.85,52.93,7.63,3.45
2024-07-29 09:00:00,14.52,13.8,14.52,627.52,0.02,15.08,55.79,8.94,3.61
2024-07-29 10:00:00,15.06,14.29,15.06,687.6,0.16,18.16,57.94,10.49,4.05
2024-07-29 11:00:00,15.52,14.7,15.52,794.41,0.1,24.33,53.64,12.52,4.69
2024-07-29 12:00:00,16.56,15.65,16.56,974.66,0.08,35.3,43.63,15.5,5.38
2024-07-29 13:00:00,23.6,21.87,23.6,2109.53,21.46,76.09,5.63,17.17,9.63
2024-07-29 14:00:00,35.29,32.01,35.29,3738.4,79.57,87.05,0.05,18.12,16.21
2024-07-29 15:00:00,45.2,40.41,45.2,4699.71,118.02,91.85,0,20.5,23.56
2024-07-29 16:00:00,53.87,47.77,53.87,5340.58,143.05,97.33,0,23.37,31.41
2024-07-29 17:00:00,60.98,53.71,60.98,5928.04,157.36,105.56,0,25.51,38.5
2024-07-29 18:00:00,64.81,56.91,64.81,6355.29,164.51,115.16,0,26.7,44.08
2024-07-29 19:00:00,64.89,57.22,64.89,6408.69,162.72,119.27,0,26.7,48.13
2024-07-29 20:00:00,64.03,56.23,64.03,6034.85,150.2,108.3,0,23.37,46.1
2024-07-29 21:00:00,58.11,50.18,58.11,4966.74,116.23,83.63,0,15.74,34.96
2024-07-29 22:00:00,46.32,39.32,46.32,3417.97,67.06,58.26,0,8.58,17.23
2024-07-29 23:00:00,33.12,27.92,33.12,2056.12,27.72,40.78,0,6.26,9.75
2024-07-30 00:00:00,23.36,20.07,23.36,1188.28,6.48,29.47,0.98,5.48,6.84
2024-07-30 01:00:00,18.18,16.34,18.18,781.06,0.13,20.22,19.13,5.42,5.19
2024-07-30 02:00:00,19.1,17.37,19.1,894.55,0.63,27.76,19.13,7.21,5.19
2024-07-30 03:00:00,22.43,20.56,22.43,1241.68,7.15,41.47,13.77,11.56,5.57
2024-07-30 04:00:00,24.91,23.18,24.91,1321.79,4.69,52.78,16.99,18.6,5.32
2024-07-30 05:00:00,26.07,24.36,26.07,1295.09,2.15,54.84,17.17,23.13,5.51
2024-07-30 06:00:00,25.4,23.76,25.4,1174.93,1.36,50.04,22.53,25.27,5.7
2024-07-30 07:00:00,13.45,12.65,13.45,707.63,0.12,24.33,57.94,17.88,3.13
2024-07-30 08:00:00,10,9.38,10,654.22,0.04,21.08,64.37,15.97,2.69
2024-07-30 09:00:00,11.57,10.86,11.57,801.09,0.03,29.13,56.51,18.36,3.04
2024-07-30 10:00:00,15.47,14.63,15.47,988.01,0.05,36.67,45.42,18.12,3.55
2024-07-30 11:00:00,17.89,16.94,17.89,1081.47,0.1,39.07,38.27,16.93,4.18
2024-07-30 12:00:00,17.73,16.71,17.73,1148.22,0.34,41.81,35.05,16.69,4.88
2024-07-30 13:00:00,21.81,20.11,21.81,1976.01,14.08,76.77,11,12.87,9.12
2024-07-30 14:00:00,27.53,24.7,27.53,2803.8,40.68,90.48,0.46,8.82,13.17
2024-07-30 15:00:00,30.16,26.39,30.16,2803.8,46.49,81.57,0,6.74,13.68
2024-07-30 16:00:00,33.36,28.8,33.36,2777.1,47.39,76.77,0,6.08,13.17
2024-07-30 17:00:00,36.16,31.06,36.16,2803.8,46.49,77.46,0,5.72,12.79
2024-07-30 18:00:00,37.39,32.14,37.39,2803.8,43.36,79.51,0,5.42,12.92
2024-07-30 19:00:00,37.08,32.01,37.08,2643.59,38,76.09,0,4.83,12.29
2024-07-30 20:00:00,38.06,32.83,38.06,2563.48,35.76,71.97,0,4.47,13.05
2024-07-30 21:00:00,39.89,34.17,39.89,2563.48,33.08,70.6,0,4.47,15.07
2024-07-30 22:00:00,40.9,34.68,40.9,2456.67,27.94,67.17,0,4.47,17.73
2024-07-30 23:00:00,40.85,34.58,40.85,2189.64,20.79,59.63,0,4.65,20.27
2024-07-31 00:00:00,41.25,35.18,41.25,1976.01,16.99,50.72,0,5.25,22.8
2024-07-31 01:00:00,42.57,36.57,42.57,1949.31,19.45,43.87,0.1,6.02,23.31
2024-07-31 02:00:00,46.68,40.27,46.68,2296.45,37.55,39.07,2.7,6.14,17.23
2024-07-31 03:00:00,52.68,45.98,52.68,2937.32,57.22,52.09,10.01,6.62,14.06
2024-07-31 04:00:00,45.6,43,45.6,1148.22,2.85,28.45,113.01,37.67,3.58
2024-07-31 05:00:00,38.93,37.03,38.93,907.9,1.05,16.28,141.62,25.99,2.53
2024-07-31 06:00:00,34.29,32.47,34.29,827.79,0.45,11.31,151.63,17.17,3.07
2024-07-31 07:00:00,27.51,25.97,27.51,727.65,0.29,8.23,141.62,10.73,3.13
2024-07-31 08:00:00,22.34,21.17,22.34,640.87,0.36,7.03,131.61,8.23,2.88
2024-07-31 09:00:00,20.25,19.24,20.25,600.81,0.46,6.85,125.89,7.63,2.91
2024-07-31 10:00:00,20.5,19.48,20.5,580.79,0.6,6.94,124.45,7.63,3.17
2024-07-31 11:00:00,21.97,20.8,21.97,620.84,0.91,9.34,127.32,9.54,3.74
2024-07-31 12:00:00,22.66,21.31,22.66,707.63,1.4,15.42,125.89,12.52,4.31
2024-07-31 13:00:00,28.66,26.61,28.66,1628.88,7.1,70.6,70.81,14.9,7.79
2024-07-31 14:00:00,38.14,34.79,38.14,2964.02,22.35,127.49,7.51,15.26,12.54
2024-07-31 15:00:00,44.98,40.28,44.98,3631.59,43.81,126.12,0,13.95,15.33
2024-07-31 16:00:00,48.09,42.23,48.09,3898.62,48.28,113.79,0,11.32,16.72
2024-07-31 17:00:00,51.13,44.16,51.13,4058.84,50.07,105.56,0,9.54,18.24
2024-07-31 18:00:00,55.35,47.47,55.35,4219.06,55.43,106.93,0,9.06,19.76
2024-07-31 19:00:00,56.18,48.23,56.18,4058.84,54.09,102.82,0,8.46,18.24
2024-07-31 20:00:00,51.11,43.95,51.11,3204.35,36.21,84.31,0,6.74,12.29
2024-07-31 21:00:00,41.56,35.85,41.56,2109.53,12.07,62.38,0.31,5.36,7.92
2024-07-31 22:00:00,28.35,24.91,28.35,1121.52,0.02,30.85,24.32,4.65,5.89
2024-07-31 23:00:00,22.2,19.86,22.2,827.79,0,16.28,27.54,3.7,4.56
2024-08-01 00:00:00,17.32,15.92,17.32,654.22,0,9.85,27.89,2.77,3.61
2024-08-01 01:00:00,16.49,15.78,16.49,560.76,0,5.1,77.25,3.28,2.72
2024-08-01 02:00:00,15.16,14.44,15.16,627.52,0.01,8.57,82.25,3.55,2.47
2024-08-01 03:00:00,10.24,9.52,10.24,734.33,0.04,14.39,67.23,3.93,2.34
2024-08-01 04:00:00,6.64,6.02,6.64,714.3,0.08,13.19,66.52,3.87,2.03
2024-08-01 05:00:00,6.56,5.99,6.56,667.57,0.16,10.37,72.96,3.76,2.03
2024-08-01 06:00:00,8.02,7.52,8.02,660.9,0.31,9.17,67.23,3.67,1.96
2024-08-01 07:00:00,9.07,8.62,9.07,647.54,0.39,7.71,72.24,3.52,1.93
2024-08-01 08:00:00,9.09,8.64,9.09,614.17,0.42,7.28,75.1,3.4,2.03
2024-08-01 09:00:00,8.98,8.54,8.98,580.79,0.53,6.85,77.25,3.34,2.09
2024-08-01 10:00:00,9.95,9.51,9.95,574.11,0.95,5.48,94.41,3.64,2.18
2024-08-01 11:00:00,11.64,11.14,11.64,607.49,1.03,6.94,97.27,4.05,2.5
2024-08-01 12:00:00,13.38,12.8,13.38,660.9,1.26,9.94,98.71,4.47,2.82
2024-08-01 13:00:00,16.16,15.22,16.16,834.47,1.42,19.71,90.12,4.77,4.18
2024-08-01 14:00:00,20.48,18.84,20.48,1014.71,0.34,29.47,75.82,5.3,6.27
2024-08-01 15:00:00,23.61,21.26,23.61,1094.82,0,32.9,66.52,6.26,7.47
2024-08-01 16:00:00,27.43,24.09,27.43,1255.04,0,38.73,54.36,6.38,8.36
2024-08-01 17:00:00,31.78,27.3,31.78,1428.6,0,45.93,40.41,5.9,9.12
2024-08-01 18:00:00,34.79,29.66,34.79,1602.17,0.06,52.78,27.18,5.96,9.37
2024-08-01 19:00:00,34.52,29.51,34.52,1642.23,0.11,52.78,20.38,5.78,8.87
2024-08-01 20:00:00,33.76,28.87,33.76,1575.47,0.05,45.24,20.92,5.36,8.61
2024-08-01 21:00:00,34.87,29.44,34.87,1495.36,0.04,39.07,19.67,5.13,9.37
2024-08-01 22:00:00,38.68,31.77,38.68,1495.36,0.18,39.41,12.34,5.01,11.53
2024-08-01 23:00:00,43.42,34.72,43.42,1548.77,0.83,40.78,4.16,5.19,14.31
2024-08-02 00:00:00,47.69,37.48,47.69,1615.52,3.69,40.44,0.57,5.72,17.73
2024-08-02 01:00:00,51.71,40.58,51.71,1735.69,11.29,39.07,0.14,6.32,20.01
2024-08-02 02:00:00,57.68,45.49,57.68,2349.85,38,39.41,2.53,7.21,17.73
2024-08-02 03:00:00,67.55,54.4,67.55,3391.27,76,49.35,7.24,8.34,16.09
2024-08-02 04:00:00,55.92,49.08,55.92,1895.9,15.65,53.47,67.95,23.6,8.74
2024-08-02 05:00:00,73,66.66,73,1895.9,8.27,52.09,143.05,30.04,7.79
2024-08-02 06:00:00,104.6,98.41,104.6,2002.72,3.91,41.81,263.21,34.81,7.09
2024-08-02 07:00:00,81.48,78.39,81.48,1201.63,1.03,14.05,288.96,41.48,3.74
2024-08-02 08:00:00,68.13,66.11,68.13,921.25,0.68,9.25,271.8,32.42,2.15
2024-08-02 09:00:00,58.46,56.7,58.46,854.49,0.71,9.34,251.77,25.51,2.41
2024-08-02 10:00:00,51.71,49.89,51.71,934.6,1.22,16.79,226.02,20.5,4.05
2024-08-02 11:00:00,48.84,46.62,48.84,1241.68,2.24,35.3,185.97,18.6,6.59
2024-08-02 12:00:00,42.16,39.69,42.16,1642.23,3.19,61.69,118.73,16.21,8.74
2024-08-02 13:00:00,36.78,33.91,36.78,2082.82,4.14,85.68,57.94,13.11,10.64
2024-08-02 14:00:00,35.47,31.75,35.47,2296.45,2.04,95.96,20.56,10.01,12.54
2024-08-02 15:00:00,37.16,32.45,37.16,2189.64,1.13,87.74,8.94,7.87,13.55
2024-08-02 16:00:00,39.18,33.62,39.18,1869.2,0.47,70.6,13.23,6.14,13.3
